kind,volume,contained,katz_tao_ratio,frostman_ratio,a,b,thickness
slab,0.26348955815627995,0,0.0,0.0,,,0.1041459216672686
slab,1.400538412620712,4,0.010281760121848045,0.05950092663106507,,,0.4704867774998251
slab,0.5265590044397841,0,0.0,0.0,,,0.36592877637782695
slab,0.4785402305827,0,0.0,0.0,,,0.1721646507924579
slab,0.16547152943585552,0,0.0,0.0,,,0.08100119175072623
slab,1.510493722227796,0,0.0,0.0,,,1.0
slab,1.1053365113706708,0,0.0,0.0,,,0.4704867774998251
slab,0.2326095460373423,0,0.0,0.0,,,0.08100119175072623
slab,1.714831921605043,6,0.012595986654938695,0.07289344129015449,,,0.6049204711181684
slab,0.22203114264408352,0,0.0,0.0,,,0.1041459216672686
slab,1.292175705268679,0,0.0,0.0,,,0.4704867774998251
slab,0.5115421615157913,0,0.0,0.0,,,0.22135780780216993
slab,0.46641738506777863,0,0.0,0.0,,,0.2846070831000631
slab,1.35579385831536,0,0.0,0.0,,,0.7777663345235303
slab,2.3156798861305785,13,0.020210047286890413,0.1169562921695047,,,0.7777663345235303
slab,0.5051554308698714,0,0.0,0.0,,,0.1721646507924579
slab,0.32206957534222713,0,0.0,0.0,,,0.1041459216672686
slab,1.3712908675266524,0,0.0,0.0,,,0.4704867774998251
slab,0.4531231870910051,0,0.0,0.0,,,0.2846070831000631
slab,0.6415561831468102,0,0.0,0.0,,,0.36592877637782695
slab,0.980177826882127,1,0.003672802935617645,0.02125464661815767,,,0.36592877637782695
slab,1.8261110115619255,10,0.01971402602145647,0.11408579873528052,,,0.6049204711181684
slab,1.7515152218561036,3,0.006166089717767396,0.03568338957041317,,,0.6049204711181684
slab,0.12300478150989114,0,0.0,0.0,,,0.08100119175072623
slab,0.19315406531815238,0,0.0,0.0,,,0.063
slab,0.7146785690546642,0,0.0,0.0,,,0.6049204711181684
slab,0.8880280472526527,4,0.016215704047355454,0.09384087990367738,,,0.2846070831000631
slab,0.2569899626348786,0,0.0,0.0,,,0.22135780780216993
slab,0.41817542037519734,0,0.0,0.0,,,0.13390386938137366
slab,0.3127553677194813,0,0.0,0.0,,,0.1041459216672686
slab,0.1033310155989815,0,0.0,0.0,,,0.08100119175072623
slab,2.59998723484951,21,0.029077065835815846,0.1682700569202306,,,1.0
slab,0.23614131217399514,0,0.0,0.0,,,0.08100119175072623
slab,0.3974600760067122,0,0.0,0.0,,,0.13390386938137366
slab,0.18277735061446587,0,0.0,0.0,,,0.13390386938137366
slab,0.781819433810404,1,0.00460464378898136,0.026647244149197686,,,0.2846070831000631
